Date,USD,CRUDE,GOLD
1/5/2018,63.33999923,3893.756509,2922.199364
1/8/2018,63.4749998,3908.16958,2923.070627
1/9/2018,63.66999992,3962.762441,2920.654577
1/10/2018,63.63000121,4039.257682,2929.329916
1/11/2018,63.68999988,4081.322926,2934.246471
1/12/2018,63.60999845,4039.904202,2949.652383
1/15/2018,63.51500148,4092.156095,2972.042001
1/16/2018,64.01999882,4099.012604,2979.986411
1/17/2018,63.88499882,4069.573382,2976.332206
1/18/2018,63.86999951,4081.321146,2961.681761
1/19/2018,63.83000181,4037.687761,2971.326697
1/22/2018,63.8899988,4058.669883,2980.092979
1/23/2018,63.76000123,4098.224693,2987.419974
1/24/2018,63.66000059,4123.891306,3010.008278
1/25/2018,63.51500148,4202.835264,3033.336367
1/29/2018,63.60000178,4182.06353,3006.831521
1/30/2018,63.68999988,4122.604351,3005.530176
1/31/2018,63.55000092,4089.633999,3007.129905
2/1/2018,63.98000139,4172.085463,3026.671025
2/2/2018,64.13000023,4198.583019,3044.788844
2/5/2018,64.13999966,4156.045122,3029.320796
2/6/2018,64.22999889,4096.334813,3043.278463
2/7/2018,64.28000163,4039.519487,3013.282549
2/8/2018,64.29999807,3948.958886,2993.097916
2/9/2018,64.37499827,3866.322097,3000.903272
2/12/2018,64.28000163,3864.127716,3011.476738
2/13/2018,64.264998,3786.211405,3019.141356
2/14/2018,64.1000001,3786.81039,3035.776628
2/15/2018,63.9000011,3879.562199,3060.18153
2/16/2018,64.21499798,3938.009669,3076.979883
2/19/2018,64.25000138,4023.210203,3075.560367
2/20/2018,64.86000001,4025.904127,3062.674572
2/21/2018,64.80500046,3987.312088,3046.653404
2/22/2018,64.97499924,4035.453571,3047.433299
2/23/2018,64.71000019,4090.365045,3047.442586
2/26/2018,64.76999817,4131.787672,3059.245345
2/27/2018,64.91999844,4130.656329,3047.498309
2/28/2018,65.21000131,4088.055902,3037.131976
3/1/2018,65.23000197,3991.86988,3020.983753
3/2/2018,65.2200001,3971.398001,3046.43993
3/5/2018,65.02500211,4033.243954,3046.087301
3/6/2018,64.90499791,4072.743611,3052.074495
3/7/2018,64.88000119,4020.40825,3053.658894
3/8/2018,65.10500167,3960.805645,3046.690532
3/9/2018,65.12500158,3974.408714,3037.067408
3/12/2018,64.98500211,3993.014817,3033.612426
3/13/2018,64.85499849,3958.696021,3033.078757
3/14/2018,64.83999855,3945.229387,3044.964998
3/15/2018,64.98999836,3974.362715,3035.822708
3/16/2018,64.98999836,4012.940799,3025.141955
3/19/2018,65.2200001,4041.115176,3028.522626
3/20/2018,65.21000131,4132.641502,3028.229152
3/21/2018,65.18000207,4210.490911,3039.134941
3/22/2018,65.10500167,4223.984828,3057.262527
3/23/2018,64.98999836,4236.984599,3083.07975
3/26/2018,64.82500134,4253.768357,3088.81263
3/27/2018,64.94500068,4259.465984,3081.778063
3/28/2018,65.15999809,4197.914311,3071.668162
3/29/2018,65.11499797,4209.450025,3051.897517
4/2/2018,65.12999817,4175.099833,3077.349171
4/3/2018,65.00000163,4121.656357,3080.297187
4/4/2018,65.04499943,4087.714091,3093.89667
4/5/2018,64.89000009,4127.420193,3061.418171
4/6/2018,64.93000124,4081.632024,3063.800583
4/9/2018,64.95499853,4084.535737,3070.442082
4/10/2018,64.94999922,4202.675839,3082.044012
4/11/2018,65.26000041,4319.024097,3123.350481
4/12/2018,65.29000088,4352.549411,3115.255093
4/13/2018,65.25500088,4386.707466,3105.069336
4/16/2018,65.47000161,4354.902042,3125.673973
4/17/2018,65.67999982,4343.915293,3130.635143
4/18/2018,65.72000073,4442.404062,3144.446436
4/19/2018,65.86999976,4541.772266,3153.987113
4/20/2018,66.20999865,4515.321155,3145.326674
4/23/2018,66.53000074,4521.090751,3130.321547
4/24/2018,66.41000087,4576.49983,3128.411924
4/25/2018,66.91999901,4539.247804,3138.032642
4/26/2018,66.80500201,4566.414641,3129.253829
4/27/2018,66.62000158,4541.450133,3119.92038
4/30/2018,66.45999823,4528.864442,3102.997806
5/1/2018,66.79999947,4516.937913,3091.983415
5/2/2018,66.68999927,4503.231814,3095.898554
5/3/2018,66.67000017,4529.171504,3100.929038
5/4/2018,66.82000075,4611.234745,3105.551484
5/7/2018,67.13999918,4738.737974,3125.820528
5/8/2018,67.12999791,4650.393716,3117.265286
5/9/2018,67.34999976,4779.760107,3127.159695
5/10/2018,67.24500057,4790.181627,3137.569889
5/11/2018,67.35999864,4794.906296,3151.075147
5/14/2018,67.55999902,4779.539398,3150.638319
5/15/2018,68.07999836,4839.083955,3135.444951
5/16/2018,67.77500028,4820.047166,3104.635531
5/17/2018,67.76500182,4865.563585,3094.882921
5/18/2018,67.99000139,4859.310837,3105.069336
5/21/2018,68.11500046,4892.235999,3102.131475
5/22/2018,68.02000169,4947.159087,3112.055793
5/23/2018,68.37000039,4916.136531,3126.406883
5/24/2018,68.33999888,4871.429552,3141.374414
5/25/2018,67.73000058,4702.358097,3132.478793
5/28/2018,67.40000115,4500.98942,3099.756359
5/29/2018,67.84000017,4537.233024,3123.087109
5/30/2018,67.44000116,4558.49894,3108.737417
5/31/2018,67.43000125,4556.81599,3115.070712
6/1/2018,66.99500023,4472.308674,3098.085383
6/4/2018,67.06999881,4389.289116,3092.557143
6/5/2018,67.09999846,4358.317417,3095.074498
6/6/2018,66.84000061,4361.173777,3094.566869
6/7/2018,67.41999977,4403.441269,3108.119029
6/8/2018,67.53000172,4443.925293,3122.999329
6/11/2018,67.47000048,4426.206611,3116.58522
6/12/2018,67.47999859,4475.704117,3114.915461
6/13/2018,67.64499824,4483.332117,3115.196865
6/14/2018,67.68999957,4513.774369,3134.688146
6/15/2018,68.06000006,4485.293734,3121.576021
6/18/2018,68.03999963,4417.930987,3097.778273
6/19/2018,68.31000034,4429.62581,3099.343249
6/20/2018,68.06000006,4474.90783,3083.935472
6/21/2018,67.94500205,4447.067652,3061.755611
6/22/2018,67.8700018,4575.875485,3061.165141
6/25/2018,68.11500046,4680.53874,3067.936383
6/26/2018,68.37000039,4715.66389,3055.898495
6/27/2018,68.63999797,4946.561105,3063.950781
6/28/2018,68.84000056,5041.627269,3061.31508
6/29/2018,68.45999916,5057.349305,3043.296986
7/2/2018,68.720002,5075.96386,3041.427281
7/3/2018,68.55000023,5086.236676,3040.567248
7/4/2018,68.68999929,5082.493699,3059.797625
7/5/2018,68.88000153,5080.788101,3062.496363
7/6/2018,68.80500229,5025.525275,3062.093124
7/9/2018,68.65999919,5054.931891,3069.03801
7/10/2018,68.75499892,5094.482336,3055.66505
7/11/2018,68.73000086,5005.236567,3042.047176
7/12/2018,68.5200002,4811.028093,3022.316787
7/13/2018,68.50000069,4833.30807,3012.837701
7/16/2018,68.55000023,4757.403881,3017.747372
7/17/2018,68.42999823,4632.631968,2994.245061
7/18/2018,68.62499999,4639.737935,2972.165669
7/19/2018,69.0200002,4731.104862,2979.222899
7/20/2018,68.7399979,4707.017076,2985.359796
7/23/2018,68.84500051,4729.258173,2991.316209
7/24/2018,68.94700141,4720.235067,2988.196623
7/25/2018,68.73000086,4746.148082,2992.963543
7/26/2018,68.65999919,4778.357595,2988.37522
7/27/2018,68.60500033,4755.954845,2977.84779
7/30/2018,68.60500033,4799.171022,2979.76442
7/31/2018,68.45999916,4750.076687,2978.238015
8/1/2018,68.34999957,4649.90639,2975.402349
8/2/2018,68.62499999,4671.365072,2970.126468
8/3/2018,68.54500075,4714.858516,2962.796169
8/6/2018,68.8299981,4767.111176,2965.537489
8/7/2018,68.63000173,4766.567071,2966.681203
8/8/2018,68.65999919,4654.378844,2962.778612
8/9/2018,68.76000071,4601.975185,2966.857238
8/10/2018,68.88999955,4629.32376,2971.3885
8/13/2018,70.01999911,4681.872414,2982.21704
8/14/2018,69.96000107,4731.312533,2972.704626
8/16/2018,70.08999766,4572.640712,2941.51388
8/17/2018,70.10000116,4612.349365,2936.892063
8/20/2018,69.81999846,4597.733792,2946.367276
8/21/2018,69.85999986,4615.908866,2957.591101
8/22/2018,69.87000127,4724.952442,2972.218672
8/23/2018,70.10499906,4762.644966,2962.199374
8/24/2018,69.97000176,4822.196974,2974.579246
8/27/2018,70.16500001,4819.032064,2998.806475
8/28/2018,70.10000116,4833.493363,3012.465583
8/29/2018,70.5349988,4883.35461,3013.527726
8/30/2018,70.74499789,4964.237706,3020.728237
8/31/2018,71.00500124,4970.219852,3024.803388
9/3/2018,71.21499765,4976.02549,3021.056766
9/4/2018,71.58499999,5042.926266,3022.298518
9/5/2018,71.7550003,4956.7887,3035.601535
9/6/2018,71.9499982,4912.822561,3057.729941
9/7/2018,71.78999817,4858.588242,3048.213594
9/10/2018,72.45500001,4936.076464,3063.828744
9/11/2018,72.63999907,4967.786426,3065.735501
9/12/2018,72.16000066,5075.638626,3058.786824
9/13/2018,72.03700109,4955.76509,3056.421542
9/14/2018,71.87999836,4947.511634,3052.782611
9/17/2018,72.53999819,5011.726981,3071.639856
9/18/2018,72.71000212,5055.590122,3080.344629
9/19/2018,72.35999968,5100.73901,3080.041026
9/20/2018,72.01499986,5092.625781,3064.467196
9/21/2018,72.24000209,5126.599308,3072.470358
9/24/2018,72.6699982,5253.943001,3081.92053
9/25/2018,72.68499913,5275.761727,3086.057808
9/26/2018,72.59999833,5236.881372,3075.815783
9/27/2018,72.56999903,5248.948779,3055.795775
9/28/2018,72.51000112,5284.061294,3048.510955
10/1/2018,72.92499759,5404.678659,3079.177983
10/3/2018,73.34499763,5538.107349,3131.841115
10/4/2018,73.62999792,5574.232905,3140.812026
10/5/2018,73.7699996,5528.748592,3151.690882
10/8/2018,74.06499974,5471.257839,3134.000458
10/9/2018,74.34000203,5546.859145,3132.518043
10/10/2018,74.25000258,5501.89748,3133.970992
10/11/2018,74.0499996,5320.975078,3171.260766
10/12/2018,73.60999848,5264.377461,3183.770412
10/15/2018,73.7699996,5285.012623,3214.586508
10/16/2018,73.46500025,5261.121896,3203.085212
10/17/2018,73.59999741,5210.150754,3191.553872
10/18/2018,73.53000109,5090.008146,3199.037729
10/19/2018,73.37500055,5087.877876,3193.541382
10/22/2018,73.55999866,5101.285155,3186.1644
10/23/2018,73.55000036,4984.507574,3213.956284
10/24/2018,73.22999799,4916.916187,3191.553872
10/25/2018,73.22999799,4920.387196,3196.890065
10/26/2018,73.45999747,4918.810407,3205.354224
10/29/2018,73.40000109,4945.303581,3193.286435
10/30/2018,73.68000068,4887.703214,3184.906093
10/31/2018,73.96000036,4916.813243,3180.519951
11/1/2018,73.45500077,4735.029323,3184.652523
11/2/2018,72.4399994,4613.555962,3170.737894
11/5/2018,73.08000199,4626.931039,3177.801152
11/6/2018,72.95499844,4565.749907,3176.902647
11/7/2018,72.45000262,4563.353931,3161.385572
11/8/2018,72.38000138,4444.520111,3136.192286
11/9/2018,72.48000259,4357.452472,3117.051519
11/12/2018,72.8599998,4440.533353,3111.106963
11/13/2018,72.61500201,4223.709674,3084.496703
11/14/2018,72.30999933,4065.002922,3068.755466
11/15/2018,71.91499935,4069.951548,3085.610257
11/16/2018,71.97999993,4118.273855,3098.863027
11/19/2018,71.61000048,4059.552635,3090.84615
11/20/2018,71.43000003,3990.961916,3088.831711
11/21/2018,71.30499986,3904.163849,3081.531151
11/22/2018,70.69000228,3850.875607,3076.430848
11/23/2018,70.65500011,3632.954737,3052.037235
11/26/2018,70.81999999,3650.834901,3061.615002
11/27/2018,70.78499927,3658.798992,3055.87048
11/28/2018,70.64000195,3650.907167,3038.386981
11/29/2018,69.77999901,3562.519543,3033.842513
11/30/2018,69.649999,3555.671633,3025.032141
12/3/2018,70.44000136,3741.880368,3072.121115
12/4/2018,70.52999909,3789.307117,3102.150721
12/5/2018,70.55999801,3772.258351,3097.855045
12/6/2018,70.85000021,3652.981402,3119.638122
12/7/2018,70.8600009,3725.720494,3132.243313
12/10/2018,72.51999739,3747.352185,3185.362622
12/11/2018,72.29099787,3729.761253,3188.429826
12/12/2018,71.8399991,3772.486779,3178.316255
12/13/2018,71.53000097,3678.822699,3159.777299
12/14/2018,71.92000079,3749.445968,3156.336503
12/17/2018,71.61000048,3656.258402,3149.298809
12/18/2018,70.61999768,3453.050539,3133.597809
12/19/2018,70.27899778,3339.023859,3117.751228
12/20/2018,69.98000042,3280.122373,3113.945493
12/21/2018,70.13999944,3235.87275,3126.455756
12/24/2018,70.10499906,3169.17252,3138.377333
12/26/2018,70.06999923,3093.101605,3160.086839
12/27/2018,70.36099907,3208.158704,3166.440794
12/28/2018,69.93299929,3185.077233,3165.969626
12/31/2018,69.56999897,3202.915851,3145.771925
1/1/2019,69.45300067,3182.176019,3141.463231
1/2/2019,70.0000014,3213.679411,3159.67746
1/3/2019,70.10999768,3269.449173,3182.392459
1/4/2019,69.55000106,3364.208928,3166.130008
1/7/2019,69.80299918,3428.063357,3163.025497
1/8/2019,70.13999944,3457.488337,3165.829305
1/9/2019,70.55999801,3611.347117,3183.932603
1/10/2019,70.42000108,3667.735426,3202.962099
1/11/2019,70.39900112,3690.989685,3200.112644
1/14/2019,70.76000062,3621.38524,3213.346958
1/15/2019,71.09999802,3657.854589,3219.834179
1/16/2019,70.97999812,3696.694223,3225.619158
1/17/2019,71.05000179,3678.54717,3231.132609
1/18/2019,71.2100025,3779.121791,3218.486989
1/21/2019,71.18800175,3872.687956,3208.398303
1/22/2019,71.26000081,3791.856335,3213.140459
1/23/2019,71.18999849,3786.036398,3215.69258
1/24/2019,71.00000021,3756.938528,3206.433388
1/25/2019,70.90000179,3808.155317,3220.601544
1/28/2019,71.06999791,3733.080922,3253.037524
1/29/2019,71.39000043,3770.193736,3275.016211
1/30/2019,71.23500049,3855.102631,3292.907407
1/31/2019,70.96000226,3892.635183,3308.114474
2/1/2019,71.43500058,3873.105802,3325.098174
2/4/2019,71.71000246,3930.918569,3341.922073
2/5/2019,71.53000097,3905.0737,3341.497726
2/6/2019,71.550002,3843.830343,3337.070853
2/7/2019,71.30000225,3805.215439,3314.627784
2/8/2019,71.17500032,3750.194366,3315.012365
2/11/2019,71.14000217,3707.498911,3305.45731
2/12/2019,70.5349988,3775.6076,3294.556404
2/13/2019,70.87500222,3820.408528,3297.065612
2/14/2019,71.01999845,3845.527757,3300.417173
2/15/2019,71.32999847,3925.931614,3330.857396
2/18/2019,71.3869987,4004.222559,3356.72974
2/19/2019,71.30000225,4000.325285,3374.092369
2/20/2019,71.00999792,4041.038244,3391.129483
2/21/2019,71.16500168,4075.883153,3364.782837
2/22/2019,71.035002,4091.334598,3344.459234
2/25/2019,70.83400094,4005.404564,3343.262824
2/26/2019,70.96000226,3960.173044,3344.772455
2/27/2019,71.19999909,4043.238315,3347.941518
2/28/2019,70.84000233,4049.725836,3321.420505
3/1/2019,71.00000021,4049.641972,3286.759945
3/4/2019,70.91000152,4012.926922,3236.717321
3/5/2019,70.49000209,4004.611977,3220.238555
3/6/2019,70.08000193,3940.16028,3209.13963
3/7/2019,70.11599991,3967.849109,3188.511157
3/8/2019,70.01199866,3888.739972,3210.489311
3/11/2019,69.85000131,3960.398556,3206.320299
3/12/2019,69.62500044,3984.618616,3198.434047
3/13/2019,69.52899943,4016.61174,3222.531943
3/14/2019,69.36500225,4060.148952,3197.063817
3/15/2019,68.96300128,4038.119101,3186.854861
3/18/2019,68.62499999,4027.42174,3168.618007
3/19/2019,69.01499862,4070.820035,3186.946268
3/20/2019,68.78999837,4101.766174,3181.177608
3/21/2019,68.81000189,4139.344542,3192.633955
3/22/2019,69.16999807,4099.994086,3202.32617
3/25/2019,68.88999955,4067.506167,3220.103752
3/26/2019,68.9959992,4137.360891,3214.617509
3/27/2019,69.10000014,4133.354586,3211.840127
3/28/2019,69.18999823,4090.120912,3192.267052
3/29/2019,69.18500069,4169.537283,3177.478036
4/1/2019,69.20499995,4231.930005,3187.281472
4/2/2019,68.92000152,4296.496671,3175.449961
4/3/2019,68.44999906,4303.590107,3165.638889
4/4/2019,68.97999828,4317.183033,3172.810285
4/5/2019,69.16999807,4323.314425,3182.007656
4/8/2019,69.55499825,4442.962963,3217.586038
4/9/2019,69.28000067,4463.058322,3220.70527
4/10/2019,69.1499999,4460.319743,3218.590579
4/11/2019,69.0200002,4415.269806,3199.088899
4/12/2019,69.18999823,4447.945273,3189.690919
4/15/2019,69.39500051,4400.557549,3177.871843
4/16/2019,69.53000014,4416.177241,3169.280795
4/17/2019,69.43100183,4452.346185,3152.078323
4/18/2019,69.39500051,4432.11145,3149.120293
4/22/2019,69.70000144,4591.300288,3167.79493
4/23/2019,69.76999901,4626.103191,3155.450093
4/24/2019,69.96000107,4632.489695,3165.077798
4/25/2019,70.17000227,4642.723711,3187.250996
4/26/2019,69.85000131,4469.877911,3191.625176
4/30/2019,69.64700114,4468.768525,3180.610995
5/1/2019,69.54499975,4420.591688,3172.045398
5/2/2019,69.40999973,4326.334032,3140.950137
5/3/2019,69.09500127,4293.856575,3135.268003
5/6/2019,69.37999814,4267.304785,3158.310304
5/7/2019,69.64499786,4287.999672,3163.635903
5/8/2019,69.71999821,4304.805939,3180.074923
5/9/2019,70.20000121,4321.181702,3189.446759
5/10/2019,70.01499861,4334.213623,3190.342196
5/13/2019,70.57000167,4384.605105,3222.781196
5/14/2019,70.3320001,4334.051164,3236.225008
5/15/2019,70.24900039,4330.380463,3229.181467
5/16/2019,70.12999928,4406.300194,3211.850443
5/17/2019,70.28000044,4434.438096,3192.297624
5/20/2019,69.60900206,4394.033542,3147.851434
5/21/2019,69.64499786,4427.45598,3146.049034
5/22/2019,69.649999,4335.727742,3146.049034
5/23/2019,69.66500191,4145.262501,3155.858378
5/24/2019,69.37999814,4065.948116,3159.238244
5/27/2019,69.50400069,4084.442555,3166.119983
5/28/2019,69.61000023,4122.851092,3162.045337
5/29/2019,69.84500067,4052.237458,3176.085348
5/30/2019,69.82500039,4091.586668,3172.186271
5/31/2019,69.57999981,3860.339935,3209.211721
6/3/2019,69.17099804,3723.332466,3236.298322
6/4/2019,69.29099857,3687.472002,3252.878798
6/5/2019,69.38499981,3612.12387,3280.732259
6/6/2019,69.16499864,3591.41613,3277.162764
6/7/2019,69.35500058,3709.347332,3288.781309
6/10/2019,69.53499929,3766.808208,3269.619351
6/11/2019,69.38499981,3726.843363,3258.985022
6/12/2019,69.37500199,3611.080618,3277.420539
6/13/2019,69.53000014,3648.373084,3286.036317
6/14/2019,69.83300206,3654.259228,3320.405886
6/17/2019,69.85000131,3653.123004,3301.583109
6/18/2019,69.61000023,3677.397497,3309.84447
6/19/2019,69.649999,3758.403852,3307.447048
6/20/2019,69.51999917,3917.8029,3385.320573
6/21/2019,69.6150012,4006.478022,3418.896927
6/24/2019,69.27299858,4011.31809,3435.942015
6/25/2019,69.33400116,4025.065704,3471.402586
6/26/2019,69.24499961,4119.023501,3430.461123
6/27/2019,69.08799835,4100.12689,3416.560753
6/28/2019,68.95000111,4100.628152,3429.27296
7/1/2019,68.8849978,4113.095895,3375.92627
7/2/2019,68.88999955,4015.947494,3384.736194
7/3/2019,68.79999868,3904.124733,3434.82084
7/4/2019,68.52700115,3910.28906,3421.821641
7/5/2019,68.44999906,3910.442656,3470.896533
7/8/2019,68.56599971,3966.956294,3468.00763
7/9/2019,68.56499835,3965.254645,3450.953326
7/10/2019,68.41900042,4065.308929,3463.683281
7/11/2019,68.40999974,4146.412999,3497.738712
7/12/2019,68.56000138,4142.870467,3483.59228
7/15/2019,68.54500075,4123.53524,3491.242219
7/16/2019,68.65000183,4068.250247,3491.559156
7/17/2019,68.84600058,3964.660169,3496.9559
7/18/2019,68.85499785,3871.947396,3513.814562
7/19/2019,68.85999998,3834.489791,3538.207332
7/22/2019,68.93000165,3895.741435,3520.506953
7/23/2019,69.03299819,3887.13212,3511.778505
7/24/2019,68.97999828,3938.403192,3514.345559
7/25/2019,69.04100048,3901.650538,3512.123852
7/26/2019,68.88000153,3878.623696,3494.988187
7/29/2019,68.75499892,3881.310371,3492.656689
7/30/2019,68.86200103,3950.285738,3501.24119
7/31/2019,68.87500124,4029.133065,3507.258271
8/1/2019,69.01699916,3933.431106,3516.792685
8/2/2019,69.70000144,3858.764842,3604.408913
8/5/2019,70.82099809,3895.693324,3706.737737
8/6/2019,71.03999786,3891.645955,3724.838714
8/7/2019,71.14499763,3710.789617,3802.816366
8/8/2019,70.42000108,3708.024557,3786.27249
8/9/2019,70.92399784,3808.601959,3798.237618
8/12/2019,71.28300136,3897.125992,3826.037717
8/13/2019,71.41800156,3964.5878,3825.11571
8/14/2019,71.27499926,3944.741904,3809.901171
8/16/2019,71.15500078,3910.170866,3798.872495
8/19/2019,71.45100194,3965.529893,3780.403898
8/20/2019,71.54899861,4020.311974,3794.260043
8/21/2019,71.43900152,4047.38815,3794.418411
8/22/2019,71.9300006,4012.215899,3810.176983
8/23/2019,71.51299763,3906.340987,3835.532372
8/26/2019,72.02500017,3922.102839,3905.532969
8/27/2019,71.54299935,3884.537987,3889.733826
8/28/2019,71.82899757,4023.973912,3912.378374
8/29/2019,71.68999925,4040.50924,3914.660403
8/30/2019,71.45299815,3997.381627,3880.631767
9/2/2019,71.96900209,3952.477982,3898.468292
9/3/2019,72.16999961,3895.026003,3944.430858
9/4/2019,71.98900066,3985.143075,3962.389004
9/5/2019,71.92799835,4077.654325,3923.09171
9/6/2019,71.64500074,4001.175486,3870.568199
9/9/2019,71.77800212,4111.694016,3853.030023
9/10/2019,71.87500247,4185.678837,3834.532264
9/11/2019,71.57700168,4100.981224,3818.047145
9/12/2019,70.96700205,3916.655237,3804.074925
9/13/2019,70.98500137,3911.303283,3777.490688
9/16/2019,71.57999892,4333.181532,3810.235053
9/17/2019,71.49000177,4353.610897,3810.990133
9/18/2019,71.14499763,4169.849277,3793.137456
9/19/2019,71.37499939,4184.694789,3777.890275
9/20/2019,71.07499869,4187.546629,3770.170412
9/23/2019,70.79900142,4137.231694,3797.271281
9/24/2019,70.97100111,4115.714784,3804.682804
9/25/2019,70.98799962,4008.996924,3804.784136
9/26/2019,70.96400053,3994.938828,3781.218687
9/27/2019,70.50899811,3954.10348,3778.361325
9/30/2019,70.64500229,3918.357622,3756.051939
10/1/2019,71.10999863,3864.098227,3754.416132
10/3/2019,71.03000179,3711.519629,3837.681426
10/4/2019,70.82500077,3750.963947,3836.680197
10/7/2019,70.97500062,3798.90099,3830.082232
10/8/2019,71.21999858,3727.578395,3845.991131
10/9/2019,71.12000206,3780.153049,3844.202174
10/10/2019,70.99000028,3764.760607,3834.752831
10/11/2019,70.92399784,3860.651338,3797.732754
10/14/2019,71.23699987,3815.625698,3807.232218
10/15/2019,71.49999993,3806.682212,3820.818878
10/16/2019,71.3640023,3796.529588,3812.25411
10/17/2019,71.12999818,3779.593906,3812.893681
10/18/2019,71.09000022,3846.405176,3809.959233
10/21/2019,70.92499887,3789.553149,3797.992381
10/22/2019,70.80899776,3840.254662,3789.227983
10/23/2019,70.72499914,3877.930143,3805.044728
10/24/2019,70.96499765,3980.032921,3817.347554
10/25/2019,70.81999999,3979.51638,3841.499721
10/28/2019,70.74499789,3981.828952,3803.539574
10/29/2019,70.88999985,3921.444914,3791.152965
10/30/2019,70.95299882,3914.502828,3801.009548
10/31/2019,70.97999812,3875.189583,3836.547721
11/1/2019,70.76000062,3887.080515,3841.558751
11/4/2019,70.78899789,4016.938516,3843.108921
11/5/2019,70.77499969,4028.816349,3817.8868
11/6/2019,71.00999792,4044.989971,3808.682272
11/7/2019,71.0469983,4055.695942,3790.822419
11/8/2019,71.35999957,4028.308606,3771.706169
11/11/2019,71.56999886,4056.800153,3771.250999
11/12/2019,71.78999817,4095.568187,3765.244534
11/13/2019,72.14999927,4088.636335,3799.276618
11/14/2019,71.96599808,4130.1639,3816.677353
11/15/2019,71.65000064,4092.093532,3799.363227
11/18/2019,71.94499776,4118.216038,3799.420968
11/19/2019,71.82999851,4044.67724,3810.409276
11/20/2019,71.74600136,4030.746003,3817.230981
11/21/2019,71.75000118,4129.446339,3806.464137
11/22/2019,71.79199791,4181.473866,3801.341874
11/25/2019,71.68900221,4144.525639,3777.590577
11/26/2019,71.48000129,4163.598053,3767.23037
11/27/2019,71.26000081,4153.488712,3761.420613
11/28/2019,71.50500006,4148.637428,3768.522287
11/29/2019,71.74900247,4079.330007,3786.602244
2/12/2019,71.6340024,4029.232828,3787.14718
3/12/2019,71.73999989,4014.015564,3812.719231
4/12/2019,71.47399826,4123.788084,3823.477682
5/12/2019,71.2519988,4177.078032,3809.146523
6/12/2019,71.28300136,4177.645378,3787.491431
9/12/2019,70.96999878,4179.366913,3762.949249
10/12/2019,70.81000055,4181.55767,3760.487058
11/12/2019,70.71000124,4159.748231,3762.977569
12/12/2019,70.57000167,4185.641261,3774.411003
13-12-2019,70.79799894,4225.284437,3764.479128
16-12-2019,70.91499993,4261.695619,3786.688276
17-12-2019,71.035002,4296.742837,3792.044291
